concept,layer,direction,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
hateful,9,bottom, approachable, piaci, belie,ensatz, authenticity, appears,式, произво, sillä, پرا,-80.0239,-72.8366,-71.4783,-68.5240,-65.2976,-65.1108,-63.9839,-62.8204,-62.3063,-60.9187
hateful,10,top, เป็น,Request, Request, więc, beings,creational,どころ, 話, disapproval, gửi,78.8296,76.8967,76.5715,74.7198,73.7254,71.6098,71.5470,70.8773,70.7832,70.7204
hateful,10,bottom,इससे, piaci, belie,infty, techn, kios, gagner, публи, Auk,DRI,-81.0592,-78.3538,-74.4096,-73.0818,-72.4525,-71.9883,-71.9314,-70.9933,-70.9164,-70.6233
hateful,11,top, thy, ride,HAND,愁, laughing, pô, HAND, throwing,Laugh,refund,67.5407,64.4039,63.3399,62.6472,62.4743,61.7051,60.0928,59.2395,58.8927,58.6382
hateful,11,bottom, 싶은,したいと思います,FC, FCS,OTC, FC,hum,hets,ayet,ів,-94.1349,-87.8081,-83.0022,-80.8931,-76.6463,-75.9338,-73.5611,-73.0970,-72.9269,-72.9102
hateful,12,top,()))), snowboarding, trump,utes, for, වා,zuführen,ปลอดภัย,を防, crying,68.8395,63.5767,62.8159,62.5676,61.5643,59.6196,57.2374,56.3570,55.5699,55.3361
hateful,12,bottom,ayet, noticeably, replaced, கடி,"\"";",ंतु,ativement,replaced, Harlow,setzung,-76.0006,-75.2711,-72.4237,-71.7890,-71.7504,-71.5278,-71.1487,-69.8687,-69.6318,-69.6308
hateful,13,top,Dentro, nos,Setup, online, Dentro,联网,rive,afone, Setup, dàn,85.0647,82.1927,75.7066,74.9761,72.7636,72.0933,71.1684,71.1450,71.1076,70.7642
hateful,13,bottom,ræ,直至, hasta, hê, রে,until, poeta, erst, réponses,sampled,-79.0341,-73.3884,-73.2980,-72.3804,-70.7495,-70.0622,-67.8165,-67.3324,-66.8155,-66.8092
hateful,14,top,iejs,Baked, danse,anced,مة,Sparse,ritte,Dance,워크,CallBack,95.7655,95.3334,92.4633,89.2515,88.1245,87.6618,86.0715,84.7214,84.7048,84.4111
hateful,14,bottom,askin,tei, region, 문제입니다, entire, total, den,ต้น,bia, Φ,-54.1974,-51.7601,-51.5684,-50.6300,-50.5449,-49.4169,-49.2344,-49.0153,-48.0387,-48.0335
hateful,15,top, Promise,Promise, cystic,emit,SENT,Vote, paro,quit,밉,Santo,80.0154,79.3549,78.0299,76.3016,72.9693,71.2396,70.9334,69.8675,69.4687,68.9506
hateful,15,bottom, están,ための, diferentes, estuvieron,ый, estavam, estão, awalnya,️,不同的,-76.5690,-75.4169,-75.2448,-73.5377,-73.1210,-72.7157,-71.8977,-69.9855,-69.3962,-68.2632
hateful,16,top, Promise,Promise, it, đủ, devo, nyeri,pose,ို့, despert,amata,74.7686,67.9493,65.1355,63.5804,62.9763,60.5444,60.2340,59.5163,59.1400,59.1007
hateful,16,bottom,ый, afield, Mengen,튬, 않는다,iai,俩,✌,oplan,ierd,-83.8209,-81.3682,-80.0905,-79.4712,-78.6308,-76.5878,-76.5253,-75.9967,-75.4695,-75.1768
hateful,17,top,Promise, Promise, heartbreak, symptoms, severity, suffering, envio,etry, nyeri, urgente,109.6573,105.1755,93.6328,93.0993,88.1223,87.1608,86.4277,85.8808,85.4399,85.1087
hateful,17,bottom, shallower,ئت, قار,出现在, flatter,ство, ingenu, bik,rass,🤓,-109.8922,-104.6936,-101.2855,-99.6928,-98.2797,-98.0312,-97.2405,-96.7785,-95.8813,-95.7815
hateful,18,top, send,ૂર, clocks, clock, pessimism, denial, hurts, silent,యే, hurting,70.4221,70.0189,68.6367,68.5639,67.6071,67.4401,67.2325,67.1605,65.7109,64.9581
hateful,18,bottom,fledged, thereafter,了这个,찬가지, jusque, darunter, thereupon, versa, 그런데,꼈,-99.1752,-96.9313,-94.5418,-94.3145,-93.3261,-92.9848,-88.8433,-88.7612,-88.3768,-88.3600
hateful,19,top,ذية,()->,ียด, bodies,();, mornings, losers, envío, heartbreak, عنها,84.3414,84.2546,81.7174,73.9314,73.3906,70.1350,69.7384,69.7331,68.7451,68.4058
hateful,19,bottom, larg,гази, novice, Schwier,SUPER, Super, flattered, Much, Супер, العل,-115.5938,-110.0392,-109.0088,-108.6992,-108.4701,-105.7633,-104.4160,-103.7968,-103.7937,-102.7800
hateful,20,top, عنه, عنها, sống, bondage,ذية, envío,人体,ียด,戕, envio,80.0058,78.4967,74.4020,72.5343,72.4294,71.8386,70.3856,70.1321,69.3312,68.9504
hateful,20,bottom,やすく, percept, novice, accustomed, 쉽,広く, noticeably,ewhat, Tutorial, flattered,-114.3908,-113.2541,-104.0187,-103.2520,-99.5781,-99.2116,-97.9631,-95.9728,-95.6804,-94.9782
hateful,21,top,érapie, deprivation, starvation, sống, denounce, потер,人为, conden,生活, eventualmente,69.6297,64.8147,63.2504,61.8320,60.9481,59.1711,58.9634,58.5655,58.2413,58.2217
hateful,21,bottom,広く, Equally, percept,넓,remark, adept,liy,rceil, larg, discret,-98.7626,-95.7087,-95.5516,-93.0370,-92.8226,-91.4409,-90.9273,-90.5433,-90.3449,-90.2711
hateful,22,top,였,人为, starve, pire, होना, deprivation, torture, necesito, keep, provocar,79.4957,77.5279,76.1052,74.1861,72.2546,72.1329,70.4117,70.1694,69.6273,68.7489
hateful,22,bottom, considerably,広く, significantly, Significantly,บัติ, Remarkably, remarkably, percept,넓,idespread,-107.6826,-103.9252,-96.8088,-96.4606,-95.6284,-93.8453,-93.1662,-91.8747,-91.4008,-90.2209
hateful,23,top, myself,!!!!!!!!!!!!!!!!, starvation,!!!!!!!, perpetuated,!!!!!!!!,🤬,所以我,!!!!!!, crippling,87.9339,87.5161,86.8010,86.4711,86.2926,82.8383,82.6808,82.6522,82.0072,81.2947
hateful,23,bottom,several,Several, Several, semula,早速,近く,若干, anteriormente,되며, several,-103.0603,-92.5962,-90.1498,-90.1307,-87.6126,-85.5312,-84.9772,-84.8162,-83.2172,-82.2781
hateful,24,top,的我, myself, my,所以我,我, tôi,我不, 我,我对,但我,170.7694,170.5412,158.0390,151.9946,151.7514,148.3321,143.8419,143.4425,140.9192,140.1757
hateful,24,bottom, impressively, attentively, excitedly, refresher, చక్క, maravill,问道,"}\,\",Interestingly, egli,-114.2489,-106.0587,-105.3195,-103.4988,-102.4949,-100.8227,-100.6234,-100.1362,-99.8137,-99.7931
hateful,25,top, myself,的我, my,所以我,我, 我,🤬, 내가,了我, 제가,169.4229,160.9715,151.2429,148.0212,144.0387,143.6189,141.5879,141.2024,140.7091,136.8705
hateful,25,bottom, pleasantly, relaxing, relaxes, చక్క, cheery, excitedly, leisurely, descans,віта, attentively,-106.1402,-104.0137,-101.3289,-100.6723,-97.1888,-96.9721,-96.2343,-96.0617,-95.9915,-95.8618
hateful,26,top, myself,的我, my,我,了我, 我, 제가, saya, 내가, tôi,182.8588,175.9936,175.7335,167.6828,161.6516,154.3187,153.7429,149.2702,148.8300,148.1595
hateful,26,bottom, egli, impressively, puisqu,她的,Interestingly, pleasantly, وهو, Remarkably, relaxes,続いて,-104.3848,-101.9950,-100.3516,-97.1844,-97.0159,-96.8091,-96.4609,-96.1823,-95.9949,-95.7133
hateful,27,top, my, myself,的我,我,了我,所以我, 我, 제가,是我, 내가,191.6894,186.6822,170.4779,162.4706,157.4079,152.3941,151.1694,150.8658,150.8583,147.1331
hateful,27,bottom, kanyang, egli, impressively, puisqu,她的, eventful, 그의,詳しい," ""¿", breezy,-112.4454,-111.8059,-109.9158,-109.4038,-108.2535,-106.3806,-101.1339,-99.5965,-99.3308,-99.2662
hateful,28,top, myself, my,的我,所以我,了我,我, 我,我不,🤬, 제가,158.1785,146.9344,142.6832,138.1239,133.9319,127.9215,124.1131,123.8719,122.2721,118.0354
hateful,28,bottom, relaxing, kanyang,她的, relaxes,惬, wondrous, excitedly, impressively, thoughtfully, eventful,-106.1736,-99.5969,-96.7621,-96.1874,-95.1309,-94.9514,-94.4455,-91.8412,-91.8269,-90.3709
hateful,29,top,的我,了我,所以我, my, 我,我不,是我, I, myself, 제가,120.2693,117.4078,116.3997,116.2050,109.3157,108.5931,106.4588,106.1020,105.7207,103.4902
hateful,29,bottom, relaxing,paused, herself, leisurely, paused, awhile, her, freshen, excitedly,她的,-96.7626,-94.3980,-92.4046,-91.3481,-89.5980,-88.4031,-87.7408,-87.0717,-86.3025,-85.9960
hateful,30,top,所以我, I,的我, rage, my,了我,🤬, brutal,我不, 我,113.3584,111.3162,111.2414,108.1932,106.3740,105.7112,104.2099,103.8791,102.7554,102.6649
hateful,30,bottom, relaxing, herself, leisurely, paused,paused, her, gently, awhile, Gently, pauses,-100.8441,-96.8733,-96.0095,-92.2121,-91.5624,-89.2108,-87.1051,-86.8872,-86.2821,-86.2255
hateful,31,top,所以我, I,的我,了我, my,我不,🤬,我对, 我,我,115.8530,112.0022,111.0314,109.6337,106.8794,106.4208,104.0428,102.4224,101.7578,100.8297
hateful,31,bottom, relaxing, herself, paused, leisurely,paused, Gently, gently, awhile, freshen, pauses,-94.1720,-94.0730,-92.2507,-91.0514,-90.9574,-88.4387,-86.1014,-85.6920,-85.5923,-85.5361
hateful,32,top,的我,所以我,了我,🤬, I, destroy, 我, rage, violate, my,113.6943,111.8680,102.5587,102.5112,101.3105,98.1563,96.2573,95.0867,94.5221,94.0117
hateful,32,bottom,noon,ographer, herself, awhile, her, leisurely, paused, relaxing, freshen, excitedly,-90.6624,-87.1173,-87.0975,-83.9805,-82.2630,-80.9752,-80.8262,-79.9481,-78.5026,-77.6396
hateful,33,top,了我,🤬, brutal, brutality,的我,所以我, stink, disgust,我对,😡,116.7531,115.4332,112.2175,112.1002,111.2246,110.2679,108.3617,108.2712,105.7185,105.3495
hateful,33,bottom, herself, her, awhile, relaxing, gently, Gently,hers, she, steady, graceful,-98.6907,-92.2337,-83.8208,-81.0481,-80.0584,-79.1140,-78.3573,-78.3556,-76.6612,-75.2389
hateful,34,top,所以我,的我, crap,我不, resentment, shit, brutality,了我,但我, hatred,165.0983,163.6962,155.8193,154.6601,153.5713,153.0402,151.8635,151.4102,149.2784,147.0584
hateful,34,bottom, her, gently, herself, slightly, smoothly,",", his, softly, gentle, paused,-88.1222,-87.3648,-83.4756,-75.5630,-74.0950,-72.4822,-69.0463,-67.7896,-66.4124,-65.5940
heartbroken,0,top,> </,""""""".","?"".", meantime,نت, ngư,[++,NotFoundError,"."".", Mosul,75.9740,72.3611,71.7237,67.7189,65.9762,65.8218,64.9406,64.7528,64.5362,62.8543
heartbroken,0,bottom, Bikes,Compra, bikes,发展的,ⁱ,pic, 第,icom, कंप, rotations,-58.8213,-57.7178,-57.3019,-57.1442,-56.8792,-56.4171,-55.8712,-55.7666,-55.7067,-55.4426
heartbroken,1,top, dean, thủ,ood, Hendrick,TWI,]]], depressed,Inf,og,čit,67.8868,67.7114,66.0957,64.4509,63.3127,62.7547,62.6745,62.5056,62.0200,61.3879
heartbroken,1,bottom,문,ோவில், образом, eastward, tabuleiro,这段,ım,orphic, intrav, oldValue,-62.0909,-60.1614,-60.1103,-58.3002,-57.9951,-56.8648,-56.3036,-55.4400,-55.2814,-55.1607
heartbroken,2,top,TestAction, Wap, discontinuity, coax, belt,毕, thủ,ood,Equal, Bel,72.2148,67.3496,66.9505,64.5173,64.1159,62.2408,62.0389,61.7882,61.4095,61.2750
heartbroken,2,bottom, happen, unst, attackers,ъм,비를, george, образом,mol,ุ่ม, gez,-60.3961,-58.8128,-57.9653,-57.2596,-57.0708,-56.6309,-54.1241,-53.9936,-53.5715,-53.4811
heartbroken,3,top,baka,TestAction,тю, newMovie,backer,⟫, McLeod,cum,ën, chú,94.6880,87.3433,76.0068,73.3887,72.3276,72.1329,71.3853,70.7225,70.1605,69.7032
heartbroken,3,bottom,Ara, taxation, 가,Telefon,?(, внутреннего,Pont,ঘ, economist,上半年,-61.2724,-57.3219,-54.4927,-51.2325,-50.6521,-50.3661,-48.6895,-48.2170,-48.1012,-48.0714
heartbroken,4,top,SegmentInfo, timp, plug, زاده, retrograde, genealog,PositionY,觕,TestAction,baka,92.8228,71.4480,70.6360,70.4891,69.6286,69.4859,67.9690,67.7462,67.4534,67.3753
heartbroken,4,bottom,Ara,ब्,cen,Bren,요, Bren, Bl, finishing, ಬ, ആൻ,-65.0260,-62.9371,-56.9613,-55.1607,-55.0173,-54.6788,-51.5429,-51.5420,-51.4627,-51.2047
heartbroken,5,top,SegmentInfo, PROM,setClass, reinvent,setTime, rog,urang,TestAction,PROM,/@,94.0676,81.6007,73.1658,72.1891,72.0628,71.6189,69.9114,69.7905,69.4032,68.5376
heartbroken,5,bottom, phenomenon, السبب, vastaan,हूं, dů,fen, finishing,ある,끼, kän,-63.3001,-60.6467,-56.6988,-56.1264,-55.7332,-55.5739,-54.8420,-54.3178,-54.2398,-53.9429
heartbroken,6,top,('../, racking,urang, Meister, jagged, sunset, gross,ặt,ByType,그래,62.8878,61.6946,59.5594,59.4491,59.3403,58.3561,58.1312,57.4205,57.3221,57.1227
heartbroken,6,bottom, 문제입니다,abin,Problem,这个问题, problemi, problema, hidro,હુ, السبب,beel,-86.4533,-73.4751,-72.4500,-71.5460,-69.0060,-67.0479,-66.9992,-66.8046,-66.4015,-66.1777
heartbroken,7,top, gross, descent,Gross,ós,ByType, Gross,~,دو, Descent, Yourself,67.0539,66.2662,63.8713,62.2200,62.1547,60.5611,59.5350,59.0875,58.3444,57.8495
heartbroken,7,bottom, 问题,loed,phor, 문제입니다, یعنی, 일이,问题,からです,pronounced,끼,-87.5920,-77.9260,-75.5280,-75.5022,-74.6686,-73.7687,-73.2931,-73.0059,-72.6409,-72.4917
heartbroken,8,top, vuelta, sizeof,agon,ภาค,ู่, the,riss,idão,icals,യാ,80.3421,71.9058,70.4458,69.0024,67.8884,67.4888,67.4199,66.9212,66.6740,66.5968
heartbroken,8,bottom, 때문, जिन्होंने, efectiva,press, שנ, 때문이다, प्रभावी, veut,幫, معناها,-78.5061,-74.1857,-70.1859,-70.1853,-69.2278,-68.4648,-67.3328,-67.0462,-66.8212,-66.8167
heartbroken,9,top, cheapest, herkes,enough, رجال, truffle, sizeof,setDisplay,sembles,श्वर,ifrån,98.6599,87.5070,86.7872,86.4707,83.6843,83.6551,83.4945,81.5518,81.4837,80.5633
heartbroken,9,bottom, الي,လေး, siger, messaging, response, powod,ponde, arteri, حبي, בעי,-69.9630,-67.7392,-66.5267,-65.7469,-63.5861,-63.0207,-62.9714,-62.4884,-62.1096,-60.1429
heartbroken,10,top,ifndef,createdBy,goog, ');,不等,<thead>,scribed,obal,sizeof, skates,84.2018,81.0494,75.6556,75.3675,73.9446,73.3685,71.7372,70.6365,70.5245,70.3264
heartbroken,10,bottom, linda,etry, wiad, prénom,の中でも, nationale, lindo, בעי, ملی,လေး,-77.9807,-75.4357,-75.0326,-72.1376,-71.8400,-71.5035,-71.4571,-71.1434,-69.9409,-69.8425
heartbroken,11,top,-${, isinstance,创建,ıç,sizeof, 创建, importing, GENER,сен, poser,72.0344,70.7123,63.3463,61.9489,61.2233,59.4089,59.2673,59.1077,58.3851,57.9201
heartbroken,11,bottom,の中でも, nanti,んだけど,난다, também,에서도,からも, particulier, внимания, punctuated,-94.9240,-89.7771,-86.1724,-81.3409,-80.8656,-80.5130,-78.9648,-77.6625,-77.5829,-74.7783
heartbroken,12,top,exposure, posso, ito,"-,",irà,йно,increasing,ipu, for, boleh,69.4354,65.7146,63.7419,61.8482,61.7596,61.3611,61.2349,60.9750,60.8749,60.8492
heartbroken,12,bottom, Habib, parib, канцеля,kanal,прия,KB,어졌, chat,acar,omorphism,-76.4227,-76.0280,-73.6838,-73.2931,-73.1350,-72.9833,-72.7305,-71.4300,-71.3303,-70.4875
heartbroken,13,top, denser, ※, 旧, ط,inda, kuz,密, através,wish,の新,70.0846,67.6965,67.4474,64.7007,63.7148,63.5457,61.5698,61.1083,60.4646,60.2707
heartbroken,13,bottom,everyone,定義,iliz,定义,说了,Everyone,害者,orio,垒, 해석,-88.2405,-86.4101,-85.1502,-84.3026,-84.2239,-84.2133,-83.8344,-80.2011,-79.2532,-76.2229
heartbroken,14,top, fission,brett, departures, sutures,DOCKED,otonic,qrcode, solder,ilit, postage,82.1996,79.6700,79.5816,79.5448,78.6345,76.3534,76.1462,75.8478,75.2411,75.1615
heartbroken,14,bottom,我已经, eleven,それは,るのは,通り, ten, zostanie,atamente,してみました,值为,-71.8543,-69.7437,-67.7391,-67.0063,-66.1969,-64.4462,-64.3073,-63.7620,-63.6604,-62.8348
heartbroken,15,top, response, rejection, responses,erate, specific, Response,response,回, complex, replies,72.2633,71.0797,70.8620,68.7177,67.4230,66.4936,63.5772,63.2396,63.1831,62.1546
heartbroken,15,bottom, siendo,kannya,จะได้, बनाया, demost, رکھنے, !), dessus, 있고, Sachen,-88.9600,-87.5216,-84.0453,-83.8792,-83.4075,-82.4987,-81.4893,-81.4587,-81.2498,-80.9313
heartbroken,16,top, abortion,response, Response,Response, response, rejection, responses, উদ্বাস্তুদের, emergency,emergency,123.7815,121.5055,121.0602,119.5256,113.6898,109.0761,108.8107,107.9931,105.3401,104.8961
heartbroken,16,bottom, adventurous, Spaß, amusing, purch, admiring,＆, indulging, fascination, enjoys,徜,-141.4909,-126.7834,-123.8404,-122.7319,-122.4202,-122.0739,-121.1916,-120.8137,-120.7235,-120.5393
heartbroken,17,top,Response, Response,response, abortion, response, unresponsive, responses,応答,回應,回应,196.2949,192.4960,188.9696,178.3246,175.5042,174.0665,172.3542,167.6802,167.0304,163.7588
heartbroken,17,bottom, adventurous,orsche,ابقات, cleverly, pioneered, novice, intuit, gimmick, Ded,开设,-186.0521,-165.7280,-165.6115,-164.3576,-163.0032,-154.4413,-153.6335,-152.1339,-151.9679,-151.6932
heartbroken,18,top, Response, grieving, cooling,Response,reactive,delayed, responses, delayed, delay,reaction,101.0926,99.1451,98.8493,97.8744,96.9768,96.8198,96.8041,95.9610,95.7022,95.1992
heartbroken,18,bottom, ہوں۔, 그러,@], serem,上也, dessus,kart,etku, iż, krij,-90.2645,-86.0094,-85.7013,-85.5153,-83.1104,-82.1380,-81.6223,-79.7269,-79.0403,-78.8672
heartbroken,19,top, responses,回应,Response,response,の声, Response, Responses,回應,вета,wakeup,136.1840,135.4575,125.4458,122.4782,121.8700,120.5599,119.2526,119.0577,117.0433,115.3178
heartbroken,19,bottom,!“, cleverly, adventurous, pioneered, discovered,orsche, skal, mischievous, adventure, demonstr,-145.7051,-143.7066,-131.4026,-127.9881,-126.2626,-125.7884,-125.5329,-124.5318,-123.5236,-123.2695
heartbroken,20,top,resso,Response,回应, responses, Responses, Response, Respuesta,agues,response, lágrimas,123.8272,123.7906,119.1554,118.0596,115.5380,115.2328,112.5034,111.0435,110.4828,110.2462
heartbroken,20,bottom,🤩,!“,Alright, combinatorial, discovered, ingenious, demonstration, super, delightful, invented,-128.0957,-127.7491,-121.1571,-119.9571,-119.9370,-117.3317,-116.2976,-114.8314,-114.3132,-113.9016
heartbroken,21,top,both,resso,вета, seule, vítimas, lágrimas,send, respir,agues,wakeup,97.7864,93.3598,93.3098,91.5403,91.3547,91.1702,90.3967,88.9448,87.9210,87.6112
heartbroken,21,bottom,Alright, demonstration,isticated,🧐,🤩, cree, demonstrated, figuring,]@,🤓,-106.9017,-106.7920,-106.7141,-104.1618,-102.7380,-102.4112,-102.1052,-99.5678,-99.5415,-98.7937
heartbroken,22,top, unresponsive,neither, seule, helplessness, fading, cease,Neither,の声, neither, powerless,95.7455,93.1728,89.5876,88.3198,87.0703,84.1873,83.7772,83.7256,82.3848,82.2411
heartbroken,22,bottom, established, demonstrated, super, demonstration,isticated, Super, clever,まずは,!, lebih,-107.0801,-105.4185,-102.5558,-95.5464,-93.2837,-93.0927,-93.0579,-93.0274,-92.2992,-91.7679
heartbroken,23,top,neither, silenced, seule, Lament, suffoc, drains, unresponsive,Neither, lifeline,ขาด,90.7667,79.8546,74.9414,73.4874,73.0774,72.5913,72.1927,72.1444,71.8119,70.8999
heartbroken,23,bottom,こういう,好的, bakalım,\n\n\n\n\n\n,这么,\n\n\n\n\n\n\n\n\n\n, 정도,してみ, nicer, juu,-118.7661,-107.3114,-103.9938,-103.5239,-102.6249,-102.3566,-101.6763,-100.3661,-99.3262,-99.0328
heartbroken,24,top, helplessly, unbearable,无法, inadequate, inescapable, helpless, suffoc, lifeless, useless, futile,133.1350,123.1160,120.4655,119.7546,118.3502,114.9673,114.4804,113.9779,110.1874,109.9682
heartbroken,24,bottom, interesting, excellent, बढ़िया, boosting, 👍, interestingly,注意的是,Excellent, مهمه,Interestingly,-128.0606,-111.9703,-106.6173,-105.0328,-102.5770,-102.5708,-102.5246,-100.7196,-99.7713,-98.0938
heartbroken,25,top, helplessly, unbearable,💔, suffoc, dolor, painful,无法, lifeless, despair, helpless,150.7497,144.9803,135.1458,134.7931,133.6545,132.7315,132.0918,128.8972,127.8487,127.7587
heartbroken,25,bottom, interesting, enterprising, 👍, excellent,有趣的, बढ़िया, interestingly, Interesting, boosting, Excellent,-135.9711,-114.0984,-112.7832,-111.3156,-110.8924,-110.2488,-108.9185,-108.8721,-108.1849,-106.5223
heartbroken,26,top, helplessly, unbearable, dolor, suffoc, painful, inadequate, unresponsive,💔, lifeless, irrepar,137.0432,126.9488,123.4485,123.0535,121.7374,121.2963,118.0281,115.4892,113.7469,113.4857
heartbroken,26,bottom, interesting, 👍, बढ़िया, Excellent, excellent,Excellent, enterprising,有趣的, nicely, Interesting,-133.0429,-118.7915,-118.4282,-116.4603,-115.4352,-113.6023,-112.1370,-108.7006,-108.2170,-107.4522
heartbroken,27,top, helplessly, inadequate, unbearable, dolor, suffoc, painful, despair, insufficient, lifeless, tears,122.8175,116.9433,115.4917,113.4895,112.8930,110.4924,105.5775,105.5662,104.0826,101.7837
heartbroken,27,bottom, interesting, excellent, enterprising, 👍, Excellent, बढ़िया, fabulous, excelente,Excellent, hervorrag,-118.7963,-117.5488,-113.8093,-112.0069,-111.6644,-109.9299,-109.4714,-108.4181,-108.2726,-107.8424
heartbroken,28,top, inadequate, helplessly, dolor, despair, unable, painful, sorrow, unbearable, tears, suffoc,131.2324,125.0207,124.8016,122.5600,120.5229,119.2720,116.4109,115.8314,115.7251,115.4000
heartbroken,28,bottom,有趣的, excellent, interesting, 👍, bagus,Excellent, Excellent,有趣, diversifying,excellent,-112.4606,-111.9662,-111.1237,-109.7040,-107.7015,-105.6579,-105.6342,-104.2399,-103.7324,-103.5430
heartbroken,29,top, dolor, painful, douleur, emptied, emptiness, empty, doulou, helplessly, unbearable, sorrow,113.4191,110.3252,110.0176,107.0410,99.4220,98.9569,98.0222,97.6677,96.7127,96.4425
heartbroken,29,bottom, excellent, 👍, exciting, quirky, enterprising, enthusi, interesting,Excellent, Excellent, 😉,-108.5584,-107.4301,-106.3632,-104.5230,-104.4404,-103.3041,-102.4146,-101.6691,-101.5656,-100.7161
heartbroken,30,top, dolor, douleur, painful, sorrow, mourn, wounds, doulou, hollow,痛苦, numb,109.9827,108.9045,104.6409,101.2617,98.3640,98.2991,98.0159,97.4082,96.6477,95.7450
heartbroken,30,bottom, exciting, 👍, enthusi, enterprising, interesting, 😎, 😉, quirky, enthusiastic, excellent,-111.9019,-108.7802,-107.5783,-107.3343,-106.8857,-106.3508,-105.7188,-104.6781,-101.2800,-101.1572
heartbroken,31,top, dolor, douleur, painful, wounds, hollow, doulou,痛苦, đau, helplessly, traumat,109.5729,108.0756,104.2773,101.8143,101.8055,95.5168,95.4934,94.2936,94.1592,93.6287
heartbroken,31,bottom, 😎, enterprising, interesting, 👍, quirky, exciting, excellent, enthusi, nicely, 😉,-102.9985,-102.2441,-101.4285,-101.3675,-101.0905,-101.0810,-100.7341,-100.5985,-98.2354,-96.9497
heartbroken,32,top, wounds, dolor, dread, douleur, painful, unbearable, helplessly, impot, doulou, mourn,103.9049,101.9967,100.2065,100.0102,98.2528,97.7019,97.1611,95.8669,95.8055,94.3090
heartbroken,32,bottom, 👍, 😎, enthusi, boosting, enterprising, exciting, 😉,getParameter, excellent, quirky,-98.8417,-97.7277,-93.9064,-93.6627,-92.9626,-91.8212,-90.0952,-89.5883,-89.4691,-87.2489
heartbroken,33,top, painful, dolor, sorrow, mourn, traumat, painfully, wounds, lágrimas, suffoc, desolate,119.5313,117.9736,117.4764,116.4029,115.9492,115.1012,113.9828,113.5639,112.2829,111.5933
heartbroken,33,bottom, 😎, 😉, exciting, 👍, boosting, बढ़िया, interesting, incentives, excellent,😎,-99.7816,-90.3552,-89.9322,-85.8675,-81.1848,-78.6800,-77.2978,-77.1024,-76.7300,-75.8778
heartbroken,34,top, lágrimas, sufrimiento, sorrow,痛苦, Sorrow, wounds, బాధ,💔, unresponsive, heartbroken,181.7648,179.2195,173.3847,172.2106,170.4986,170.2834,168.3436,167.3754,167.2986,165.4791
heartbroken,34,bottom, interesting, 😉, fanc, 😎, nicely,Interestingly, exciting, interestingly, flair, 재미,-132.6560,-125.1345,-122.2471,-121.6715,-119.1333,-114.7999,-114.6735,-113.0746,-110.9278,-110.5928
hopeful,0,top, tour,tour, Inici,堂,বিধ, Desar,Bod,進,Ses,quia,80.3721,80.0776,71.7454,71.2979,69.9791,69.9072,69.1636,69.0231,68.4252,67.7332
hopeful,0,bottom, Ural, Rees, PPS,}|=,치를, }}$, fur,/\/,울,vul,-56.3035,-54.3799,-52.6257,-51.6481,-51.0336,-50.7589,-50.0468,-50.0020,-49.5612,-49.5313
hopeful,1,top, sequ,SRP,aglia," |,",ôtels,:”,لس,).”, SUBTOTAL,टॉप,56.5568,56.1497,56.0297,55.5524,54.9154,54.8556,54.3427,54.2830,54.0536,53.9538
hopeful,1,bottom, nghiệp,(\\, Process,hani,ele,ပါ,क्स,Process,eces,क्सी,-68.6293,-67.6543,-66.2125,-62.1840,-61.6909,-59.0968,-58.9884,-58.9548,-58.2294,-58.0666
hopeful,2,top,тесь,Shift,).*,ạm, Leave, دور, Shift, Leaf,ynchus,abouts,62.0141,58.9250,58.4731,58.0405,57.2676,56.9673,56.4751,55.8490,55.8311,55.4159
hopeful,2,bottom,真,眞, 真,heni, True, False,False,행, canoes,True,-71.3151,-70.2949,-70.1092,-69.5039,-68.7968,-66.7719,-64.5258,-64.2052,-63.4955,-63.4926
hopeful,3,top,Passive,ahan,coin, period, enjoyed, Passive, animate, яичко,ubov,动,64.1643,62.9474,60.7611,59.2035,59.1823,58.0340,57.3568,56.5670,54.7242,54.0148
hopeful,3,bottom, Cak,ເຂ, pă,ầ,がありますが, Chart,.—, barge,жется, jawa,-74.4875,-74.1579,-68.1589,-67.4834,-67.2576,-66.9634,-66.7466,-65.9060,-65.8389,-65.7990
hopeful,4,top,leqslant,ăm,arya,Aldrich, Peres,Playing,ason,干,اموش, Polynesia,73.7337,64.9760,64.2088,64.0902,64.0317,64.0070,62.1005,60.6835,60.5016,60.1767
hopeful,4,bottom, #(, slated, jagged,ล์,意思是, Natur,…?, #-, Chart, (^,-82.2275,-72.9233,-69.1835,-67.6074,-67.2989,-66.4729,-66.2077,-66.1151,-66.0292,-65.9721
hopeful,5,top,geno, Alone,Aldrich, அலெ, forget, suffis, enz, endregion, ISNI,Alive,64.1451,62.1669,60.2927,59.9923,59.3992,59.3898,56.4240,56.3688,56.1201,55.9205
hopeful,5,bottom, jagged, Jag,ប,"))],", (^, supr, cre,=((,>., Soc,-81.9767,-81.5310,-73.8075,-73.0734,-71.0171,-68.6037,-67.8467,-67.6961,-67.5768,-67.0149
