concept,layer,direction,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
pc4,27,top, my, myself, 내가,当我,了我,所以我, मेरे, मैं,我自己,我,140.1993,136.5147,131.6686,128.6240,123.8664,114.7831,112.1986,111.8377,111.0447,110.6390
pc4,27,bottom,Obviously, suspiciously, cursory, conspicuously,한편,やや, Miscellaneous, गौरतलब,Generally,거나,-108.1353,-105.3283,-104.9713,-104.3572,-101.1555,-101.0229,-100.5738,-97.8973,-97.7573,-97.1845
pc4,28,top, my, 내가, myself,我自己, मेरे,了我, love,当我,所以我, meu,121.8606,120.9933,116.2717,108.7214,104.2087,99.3870,99.2721,98.8236,97.2396,97.0742
pc4,28,bottom, cursory, suspiciously, ciekaw, miscellaneous,Obviously, stationary,やや, computerized,显然,一会儿,-107.8444,-106.2048,-104.3927,-100.4974,-99.7674,-97.6964,-97.4456,-97.2807,-95.5806,-95.4013
pc4,29,top, 내가, myself, my, soul, 제가, hearts,我自己,我对, desire, 나의,105.8748,103.8208,98.0306,93.7849,92.6402,92.0494,90.9679,90.5944,90.1283,89.2728
pc4,29,bottom, Miscellaneous, miscellaneous, fidd, ciekaw, awkwardly, suspiciously,๊ะ, stationary,بيوتر,ariously,-100.9472,-96.8764,-96.7754,-96.6117,-96.5967,-96.3430,-95.2495,-94.2686,-94.0274,-93.1860
pc4,30,top, 내가, myself, soul, 사랑, desire, hearts, තුළ, 마음, heartache, my,106.3447,98.6857,97.1183,95.2071,94.4906,93.8128,92.1616,91.8746,91.6557,90.8719
pc4,30,bottom, leisurely, suspiciously, stationary, Miscellaneous, fidd, awkwardly, ciekaw, sluggish, miscellaneous,ariously,-97.6215,-95.2756,-94.4252,-92.1521,-92.0821,-90.3892,-90.2957,-89.9105,-89.6596,-89.5662
pc4,31,top, 내가, 사랑, myself,我对, 제가, soul, I, desire, 마음, desejo,103.0296,99.1696,96.3687,94.0396,92.1109,91.9838,91.3617,90.8791,90.3240,90.1236
pc4,31,bottom, leisurely, stationary,":"":", sluggish, Miscellaneous," ="",", awkwardly, cluttered, suspiciously, miscellaneous,-95.6579,-94.9161,-92.9070,-92.6210,-91.6989,-91.4815,-90.4483,-90.2831,-90.0895,-89.9684
pc4,32,top, 사랑, desire, 내가, desejo, soul, myself, trust, ❤️, 마음, love,92.8091,90.9995,88.7552,87.5072,85.6978,84.7903,84.1603,82.1922,81.8252,81.2555
pc4,32,bottom, stationary,๊ะ,":"":", cluttered,"([""",clockwise, leisurely, agak,"("""")","="""",",-97.5401,-91.6613,-88.9410,-88.7820,-88.7238,-88.6145,-88.4273,-86.9854,-86.7188,-86.6561
pc4,33,top, 사랑, ❤️, 내가, heartache, minhas, love, मेरे, resonate, 제가,私が,102.9421,100.1702,99.9889,97.6138,94.8184,94.2693,92.8136,92.6141,92.2150,91.9403
pc4,33,bottom, stationary,더니,๊ะ, suspiciously, Miscellaneous, Stationary, Periodic, periodic, sketchy, solito,-94.3484,-89.2090,-87.3697,-86.4234,-85.5554,-85.1397,-85.0048,-83.6631,-83.4711,-83.3678
pc4,34,top, my,了我, I,私が, 내가, 제가, मेरे, 我,当我, আমার,160.8155,153.6059,131.5789,128.1411,125.7838,124.9541,122.0379,121.6853,120.9839,120.6348
pc4,34,bottom, ConcurrentTask,junk, idling, donuts, blobs, motorised,轱,bies,毆,ariously,-126.0426,-124.2802,-123.8441,-122.6358,-121.0869,-120.8025,-120.4523,-120.2284,-118.4967,-117.0591
pc5,0,top,Stack, Stack,Stacks, stack,glades, スタ, preposition,stacks, traduc, Square,87.2318,85.9810,72.6742,71.5752,71.4123,70.3087,70.0343,69.9000,67.1022,66.6766
pc5,0,bottom, dour,.}(,ুলি,kel, رضی,kelijk,sab,system,rl,的关键,-59.7146,-56.8579,-56.5440,-54.2272,-53.8924,-53.8142,-53.7977,-52.8608,-51.8826,-51.6701
pc5,1,top,.'”,ers,urow, sorts,ห,%$, ห,>.</,’).,"’),",72.6782,70.9466,65.5267,62.7420,62.4709,62.2844,61.6893,61.6287,61.1867,60.9167
pc5,1,bottom,қа, Quinn, ed, מס,BYTES,عان, Dre,Dre,ป์,quia,-66.0374,-64.2127,-62.6631,-60.1993,-58.9156,-58.6561,-58.4514,-57.7222,-57.4916,-56.5846
pc5,2,top, FabD, Ols,kits,.'”,-‘, pans, |-, ห,=[-,].”,76.4946,74.5451,74.1379,73.7954,72.2967,70.9877,70.5693,70.2142,70.1847,68.7906
pc5,2,bottom, مل,门, Hall, deck,显,มาร, hand,름,ラー, floor,-67.5591,-64.5163,-64.3902,-63.8037,-62.1096,-61.0157,-60.8547,-60.0827,-59.7850,-59.3090
pc5,3,top, Cool, coolness,틀, cứ,ంగ, angles,кру,和大, Ago,잣,71.1914,70.0405,69.9306,69.1827,68.3496,67.4586,66.8982,65.0442,64.6227,64.3746
pc5,3,bottom,iklet,servlet,培, setan,redi, Tripathi,intis,রী,旺, fier,-61.3145,-58.1673,-56.9364,-56.3029,-56.0567,-56.0469,-55.7009,-55.6543,-55.5139,-55.1794
pc5,4,top, assass, انك,blind, själ, karoti, वाज,的一次, הצ, ikut,aziz,76.1553,75.5787,75.0188,74.2087,74.2043,73.3895,73.2015,72.1946,71.9592,70.8738
pc5,4,bottom,域,培,方向,�, 理, contentType,xmlns, Rom, Versorgung, supers,-62.1348,-59.1410,-57.9358,-56.6741,-55.5505,-53.5746,-52.4685,-52.3594,-51.8352,-51.1902
pc5,5,top, Enth,표,miss,tons,best, själ, chag,Miss,beg, alone,73.1607,73.1527,72.1568,71.6184,70.6443,69.9835,69.9420,66.0562,65.2525,64.5446
pc5,5,bottom,কা,brando,prung,ën,irá,娜,ிரா,ค์, overnight, skeleton,-71.1260,-68.5542,-61.6530,-58.2574,-56.6736,-56.1181,-55.7787,-54.4459,-54.2821,-54.2345
pc5,6,top, 말이, 문제는, gốc,auks,ೇಯ,factual,传统的, eldest,dler,찍,82.7055,80.5965,78.8026,78.1298,77.0759,76.8273,76.7762,76.3525,76.3379,76.1703
pc5,6,bottom, halftime, Ner, rounded, memset, Sn, nette,充, neutralize,engkapi,king,-74.4372,-57.6895,-54.5524,-53.9562,-52.9471,-52.0319,-51.7790,-51.3316,-50.1558,-49.7816
pc5,7,top,Amer,Anglo,죄, อัน,ahn,inald, işlem, откуда, transfusion, 끼,94.4668,92.9303,88.2889,85.1770,85.1629,83.9659,83.5754,83.0870,82.9604,82.8990
pc5,7,bottom, net,net,uring, halftime,Net,engkapi, complete, nets, Net, wet,-54.6182,-52.1256,-51.1978,-51.0682,-51.0249,-51.0161,-50.9346,-50.9029,-50.2914,-48.5109
pc5,8,top, 끼, ဖြစ်,(−,复合,見積, events, originalmente, อัน, 법,""":[],",74.8694,74.6550,72.1169,70.1466,69.5203,69.5074,67.8416,67.6887,67.5788,67.5163
pc5,8,bottom, wits, reine,aksikan, görü, giới,imation, pikiran, defy, visión, osl,-76.1996,-75.8905,-68.1742,-66.0606,-65.7043,-65.2629,-65.0852,-64.8524,-64.5123,-64.1231
pc5,9,top, nên, sollten,陪,ics, לכ,をご,，, hãy, possam, surfaces,74.5639,69.3803,66.7904,66.6040,66.4171,66.1163,65.2896,65.2027,64.5090,64.3967
pc5,9,bottom, Debt, ejemplo,ResponseBody,arks,mination,ɪ, bigotry, dignity, Resultado, ecstasy,-79.7374,-76.1407,-74.3324,-74.2700,-73.7081,-73.0647,-72.7025,-71.1901,-71.1669,-70.5858
pc5,10,top, evolutionary,兽, culinary,୍ୟ, agricultural, மற்றும், Aztec, muscle, végétaux, ndi,80.5247,78.7305,74.9718,74.9404,74.0779,73.7248,72.2921,71.2202,69.2370,69.1209
pc5,10,bottom, MORE, rằng, consigo,리면, envolvendo, Tatsache,Structured, kuwa,void,ชร์,-71.4458,-71.3556,-70.5883,-68.1020,-67.4280,-65.4535,-65.4060,-64.6719,-64.4208,-64.0825
pc5,11,top, Still,ාවක්, cause,Cannot,ไม,ocas, hayan,Still,함을, típica,71.1732,65.0580,60.8091,59.5163,59.2328,57.4965,57.4792,57.3125,57.1022,56.7290
pc5,11,bottom, pula, assault,Vest, honours, Enforcement, deficient, honors,itize, Filtering, ادا,-74.8190,-73.0493,-72.8067,-72.3689,-72.0363,-71.8895,-71.8496,-70.5354,-70.0201,-69.9485
pc5,12,top,thousand, መ, racer,commodity, Dien, westward, conductivity,efficiency, phương, Receipt,76.8832,74.5246,74.2010,71.8270,70.9848,70.8031,70.7391,69.9993,68.6269,68.2467
pc5,12,bottom, 이제, hopefully, পরিবর্তে, valde,imli, tho,되,}^{(, hẳn,",}",-67.1513,-62.3328,-60.0667,-60.0166,-59.9247,-59.7692,-58.8357,-58.7762,-58.5664,-58.2884
pc5,13,top,스와, ultimately, satunya, ebenso, bonnes, weather, eventualmente, dernières, adequado,ತೆಯ,74.7065,74.4723,68.8114,67.8814,67.4018,66.8226,66.5001,66.2316,66.2193,66.1867
pc5,13,bottom, Ext,rectangular,を行,toMap,ForRow, rectangular,を切, 이거, pons, 이걸,-83.5640,-83.4218,-77.2178,-76.9742,-75.3056,-74.0021,-73.9912,-73.1342,-73.1127,-73.0119
pc5,14,top, Katharine,ến,ddar, daños,ذور, dommages, enjeux, Canadá,レッド,дового,81.6292,78.3249,77.3258,77.2925,76.1437,74.9850,74.7043,74.4152,73.4045,72.0623
pc5,14,bottom,']*,�,('/\,*****/,วน,"','", ra,basically,ప్పుడు, maaaring,-78.9794,-69.2232,-65.9863,-64.5999,-62.5922,-62.2901,-61.0241,-60.1560,-59.3980,-58.9535
pc5,15,top, radius,radius,Radius, understanding, bot, membership,illier, inactivity,观察, retreating,65.2183,57.0918,56.0323,54.1062,52.0479,51.8177,51.7789,51.5215,50.0046,48.2624
pc5,15,bottom,LException,DOCT, skr,:+, Feh,чее, duit,なども, notamment,]^{,-84.8736,-80.6634,-79.9650,-78.9052,-78.8935,-78.6970,-77.8296,-77.6386,-76.3296,-75.8509
pc5,16,top,ியார், оста, departure, หลัง, familiarity,เริ่ม, ఇప్పుడు, pozost,ăng,ຫຼ,62.8746,60.1621,59.7504,59.6179,59.0653,58.3606,58.3321,56.7446,56.7359,56.4125
pc5,16,bottom, cutaneous,CAUSE,率为,LException,뿍,:///,:+,דו, aunque,èm,-90.6974,-88.7619,-88.5929,-85.8670,-85.6252,-85.5654,-84.2197,-84.0354,-83.2790,-81.4340
pc5,17,top,当你,当我们,เริ่ม,ารย์,一行, 봅시다,esseract,Stars,แปลง,stars,106.7017,104.8634,101.5930,98.5782,97.8299,90.1035,88.3503,87.9463,87.4978,87.0629
pc5,17,bottom, abortion, ence, नींद, HTTPException,LException, Abortion, Sleep,ahmat, sommeil, llor,-109.5130,-100.9501,-94.2037,-93.9424,-92.4242,-89.0112,-88.1754,-87.7129,-87.4446,-87.1951
pc5,18,top, discovered, odkry,discovered,Discover, pioneered,Royal, descoper, manuel,صميم, krij,100.7969,96.6152,95.1202,93.2589,91.3801,90.5375,89.2200,88.6731,88.6231,88.1565
pc5,18,bottom, rescheduling, worsening, tinnitus, refunds, sending, politics,giveness, responses, silencing, resettlement,-99.9923,-98.2592,-97.1968,-97.1329,-96.2627,-96.2062,-95.2582,-94.4618,-93.8808,-93.8429
pc5,19,top,acias,Pause,pause, remarks, regarding, 달라,地区,缓, wobec,ไปยัง,92.9645,90.9638,89.9399,88.8277,87.9671,87.5550,85.4366,84.4183,83.9889,83.8236
pc5,19,bottom, hence,hence, suffice,しかも,%+, also, thereof, dominating,一篇, dominates,-89.3842,-80.2848,-79.4511,-78.6410,-78.6293,-77.7428,-77.1023,-75.6628,-74.8029,-74.5830
pc5,20,top,当我们,acias,الان, partant, lorsque,regarding,reducers, quando,સ્થ, perceiving,93.5770,82.0659,79.4157,78.1771,78.0006,77.3826,76.1392,75.8994,75.4340,74.7895
pc5,20,bottom, dominates,hence, ovviamente, dominate, fits, literally, probably, proudly, ornament, masterpiece,-93.8983,-90.5972,-82.1524,-81.8336,-80.7774,-80.4001,-80.1641,-79.2438,-78.9563,-78.6439
pc5,21,top, partant, 如何,如何,当我们,មូល,"))$,", 🌱, לכ, greener,گیری,79.8412,76.8406,76.1220,76.0492,73.7856,73.7478,73.4933,73.4458,73.2258,72.9448
pc5,21,bottom, dominates,hence, &/,็ด,谥, reportedly, 인한,애, humiliation,agiarism,-89.8689,-84.6363,-84.6240,-83.6562,-83.0847,-80.3348,-80.1330,-78.9933,-76.7507,-76.0897
pc5,22,top,"))$,",如何, noticing,វិញ,"}]$,", REACT, 如何, quanto,گیری,regarding,83.7475,82.3326,80.9013,76.7807,76.2653,76.0821,74.2742,73.6493,73.6367,73.2655
pc5,22,bottom, 인한, agony, torture, fury,nsan,hence,恨,ishment, consumes, endlessly,-96.9850,-87.0566,-86.4807,-86.4602,-83.1461,-80.1307,-80.0396,-78.6352,-78.2063,-77.1023
pc5,23,top, how, কেমন,有哪些,在哪,哪些, gimana, fondly,是怎么, cuáles, Safer,102.0254,98.5571,96.7623,94.9284,94.2864,93.7016,91.7896,91.0706,89.4714,88.4696
pc5,23,bottom, 인한, overwhel, iar, unrelenting,whelming, overwhelm, exhausting,oretically,ogne,necess,-89.9674,-86.0198,-84.5438,-84.3874,-83.8519,-82.8829,-78.3142,-77.5155,-77.5109,-76.9431
pc5,24,top, önceki, obser, 당시, observations, regarding, selaku,良かった, particolari, noting, privind,103.7267,96.5178,91.7368,90.4636,89.7374,89.4844,89.2740,88.8954,88.2579,87.6751
pc5,24,bottom, relentless, unstoppable, unleashing, brutal, unleash, unbearable, unleashed, relentlessly, havoc, irresistible,-113.1560,-110.2408,-109.2667,-108.6194,-107.9583,-107.1804,-104.3212,-98.7382,-98.4661,-96.8938
pc5,25,top, 👀, scouting,調査,下一步,🔎, researching,ToCheck, prospective, investigación,に進,102.5857,102.5646,100.9980,96.3089,94.6103,94.4472,94.2569,93.1172,91.7687,91.0272
pc5,25,bottom, sighs, shame, contempt, indign, sorrow, dissipated, sigh, tears, misery, disdain,-119.4519,-116.6684,-112.6427,-111.9958,-109.6334,-106.7790,-106.5208,-105.6353,-104.3975,-101.8570
pc5,26,top, 👀,有哪些,🧐, 🤔, подска,👀,哪些, 갔, setups, noved,96.1247,84.2129,83.6268,80.6662,80.0634,79.9684,79.4987,78.7980,78.6537,76.0205
pc5,26,bottom, contempt, silence, shame,一声, disdain, sighs, indifference, indign, sigh, shrug,-122.9493,-116.7894,-113.5058,-107.5541,-107.3310,-105.3137,-105.1963,-104.3205,-102.9232,-100.4704
pc5,27,top, 👀,有哪些, neler, подска, тексто, busier, Specialists, entrepreneurs, cuáles, specialists,95.9779,94.7810,93.0875,89.6241,89.2558,88.3417,88.2840,87.8187,87.6777,86.0668
pc5,27,bottom, silence, contempt, sigh, quiet, shame, sighs, silent, indifference, burden,一声,-130.1681,-110.6537,-110.5176,-108.1044,-104.0470,-100.7694,-99.0228,-98.2040,-97.4263,-97.3856
pc5,28,top, prospective, upcoming,に進, breakthroughs, 👀,新型, colleges, futura, foolproof, саме,101.3051,94.0987,93.4455,92.0547,90.8239,86.5198,85.5289,85.2481,84.4340,84.4334
pc5,28,bottom, silence, sigh, contempt, indign, grin, quiet, sighs, meaningless, disgust, shrug,-117.5954,-115.8203,-113.4090,-108.8318,-104.5593,-101.9900,-101.7063,-101.0884,-100.8430,-100.3684
pc5,29,top, 👀,👀,🔍,🧐,🔎,📸, 🤔, entdeck,🧭,🕵,105.3157,97.7098,96.5882,92.6039,90.1044,89.1050,85.8835,83.0618,82.3945,81.8214
pc5,29,bottom, silence, quiet, contempt, shame, indign, disgust, resentment,quiet, apathy, contentment,-113.7070,-111.1134,-110.9271,-101.1735,-99.0355,-98.6245,-97.1208,-95.8895,-95.5201,-92.8359
pc5,30,top, 👀,🔍,👀,🧐,🔎, 🤔, spotting, entdeck,📸, scanning,105.4958,95.4932,95.4236,92.1670,88.0507,87.6695,86.2211,85.9650,84.6376,83.4649
pc5,30,bottom, contempt, silence, quiet, resentment, rage, apathy, sigh, shame, indign, disgust,-114.2788,-113.9377,-107.8902,-102.9082,-102.3515,-100.6796,-100.3377,-100.2199,-98.5935,-97.3249
pc5,31,top, 👀,🔍,👀, spotting, sightings, sketchy, 🤔,🧐, entdeck, zooming,102.7942,90.7549,90.5976,90.2974,85.6550,85.5580,85.3866,85.0349,84.0434,83.5843
pc5,31,bottom, contempt, silence, quiet, indign, shame, apathy, sigh, resentment, disgust, rage,-110.0314,-107.3626,-105.8591,-99.9084,-97.8852,-94.4345,-94.3493,-93.9005,-92.3631,-91.6718
pc5,32,top, 👀,👀, scanning, formul,🔍, spotting, sightings, formular, zooming, Scanning,102.4380,83.5571,83.3844,82.3657,81.6970,80.7377,79.7913,79.4805,78.9693,78.3389
pc5,32,bottom, contempt, silence, indign, sigh, quiet, shame,",,,,", disgust, burden, tears,-106.9203,-106.1115,-100.7660,-98.4864,-96.5995,-94.0630,-90.3735,-89.6327,-88.4669,-87.9071
pc5,33,top, 👀, photos, fotografi, photographing, sightings, fotos, 사진,📸, photography, sighting,94.2535,84.6124,84.4035,83.9274,81.4194,77.4712,77.3968,75.5359,75.3593,75.2557
pc5,33,bottom, pointless, indol, idle, toil, contempt, filth, silence, apathy, indign, Idle,-101.8806,-100.7783,-97.6299,-95.2326,-93.9883,-93.7809,-93.4280,-93.2525,-90.6502,-89.1169
pc5,34,top, slightly, examining, correctly, scanning, scanned, analyzing, differently, interestingly, closely, located,108.3040,94.1311,92.3156,90.8208,89.1744,84.9901,84.4615,81.8989,80.0749,79.6665
pc5,34,bottom, sufrimiento, resentment, misery, douleur, burdens, heartache, dolor, hopelessness, vontade, toil,-186.9379,-179.5181,-176.2233,-175.8596,-175.0153,-174.1216,-173.7700,-170.9765,-170.9582,-169.4700
